496,"Lasham Airport","Lasham","United Kingdom","QLA","EGHL",51.187198638916016,-1.0334999561309814,618,0,"E","Europe/London","airport","OurAirports"
497,"Alderney Airport","Alderney","Guernsey","ACI","EGJA",49.70610046386719,-2.2147200107574463,290,0,"E","Europe/Guernsey","airport","OurAirports"
498,"Guernsey Airport","Guernsey","Guernsey","GCI","EGJB",49.435001373291016,-2.6019699573516846,336,0,"E","Europe/Guernsey","airport","OurAirports"
499,"Jersey Airport","Jersey","Jersey","JER","EGJJ",49.20790100097656,-2.195509910583496,277,0,"E","Europe/Jersey","airport","OurAirports"
500,"Shoreham Airport","Shoreham By Sea","United Kingdom","ESH","EGKA",50.835601806640625,-0.29722198843955994,7,0,"E","Europe/London","airport","OurAirports"
501,"London Biggin Hill Airport","Biggin Hill","United Kingdom","BQH","EGKB",51.33079910279999,0.0324999988079,598,0,"E","Europe/London","airport","OurAirports"
502,"London Gatwick Airport","London","United Kingdom","LGW","EGKK",51.148101806640625,-0.19027799367904663,202,0,"E","Europe/London","airport","OurAirports"
503,"London City Airport","London","United Kingdom","LCY","EGLC",51.505299,0.055278,19,0,"E","Europe/London","airport","OurAirports"
504,"Farnborough Airport","Farnborough","United Kingdom","FAB","EGLF",51.2757987976,-0.776332974434,238,0,"E","Europe/London","airport","OurAirports"
505,"Chalgrove Airport","Chalsgrove","United Kingdom",\N,"EGLJ",51.67610168457031,-1.0808299779891968,240,0,"E","Europe/London","airport","OurAirports"
506,"Blackbushe Airport","Blackbushe","United Kingdom","BBS","EGLK",51.32389831542969,-0.8475000262260437,325,0,"E","Europe/London","airport","OurAirports"
507,"London Heathrow Airport","London","United Kingdom","LHR","EGLL",51.4706,-0.461941,83,0,"E","Europe/London","airport","OurAirports"
508,"Southend Airport","Southend","United Kingdom","SEN","EGMC",51.5713996887207,0.6955559849739075,49,0,"E","Europe/London","airport","OurAirports"
509,"Lydd Airport","Lydd","United Kingdom","LYX","EGMD",50.95610046386719,0.9391670227050781,13,0,"E","Europe/London","airport","OurAirports"
510,"Kent International Airport","Manston","United Kingdom","MSE","EGMH",51.342201,1.34611,178,0,"E","Europe/London","airport","OurAirports"
511,"Brough Airport","Brough","United Kingdom",\N,"EGNB",53.7197,-0.566333,12,0,"E","Europe/London","airport","OurAirports"
512,"Carlisle Airport","Carlisle","United Kingdom","CAX","EGNC",54.9375,-2.8091700077056885,190,0,"E","Europe/London","airport","OurAirports"
513,"Retford Gamston Airport","Repton","United Kingdom",\N,"EGNE",53.280601501464844,-0.9513890147209167,91,0,"E","Europe/London","airport","OurAirports"
514,"Blackpool International Airport","Blackpool","United Kingdom","BLK","EGNH",53.77170181274414,-3.0286099910736084,34,0,"E","Europe/London","airport","OurAirports"
515,"Humberside Airport","Humberside","United Kingdom","HUY","EGNJ",53.57440185546875,-0.350832998752594,121,0,"E","Europe/London","airport","OurAirports"
516,"Barrow Walney Island Airport","Barrow Island","United Kingdom","BWF","EGNL",54.1286111,-3.2675,173,0,"E","Europe/London","airport","OurAirports"
517,"Leeds Bradford Airport","Leeds","United Kingdom","LBA","EGNM",53.86589813232422,-1.6605700254440308,681,0,"E","Europe/London","airport","OurAirports"
518,"Warton Airport","Warton","United Kingdom",\N,"EGNO",53.74509811401367,-2.8830599784851074,55,0,"E","Europe/London","airport","OurAirports"
519,"Hawarden Airport","Hawarden","United Kingdom","CEG","EGNR",53.1781005859375,-2.9777801036834717,45,0,"E","Europe/London","airport","OurAirports"
520,"Isle of Man Airport","Isle Of Man","Isle of Man","IOM","EGNS",54.08330154418945,-4.623889923095703,52,0,"E","Europe/Isle_of_Man","airport","OurAirports"
521,"Newcastle Airport","Newcastle","United Kingdom","NCL","EGNT",55.037498474121094,-1.6916699409484863,266,0,"E","Europe/London","airport","OurAirports"
522,"Durham Tees Valley Airport","Teesside","United Kingdom","MME","EGNV",54.50920104980469,-1.4294099807739258,120,0,"E","Europe/London","airport","OurAirports"
523,"East Midlands Airport","East Midlands","United Kingdom","EMA","EGNX",52.8311004639,-1.32806003094,306,0,"E","Europe/London","airport","OurAirports"
524,"Llanbedr Airport","Llanbedr","United Kingdom",\N,"EGOD",52.811698913574,-4.1235799789429,30,0,"E","Europe/London","airport","OurAirports"
525,"RAF Ternhill","Ternhill","United Kingdom",\N,"EGOE",52.87120056152344,-2.533560037612915,272,0,"E","Europe/London","airport","OurAirports"
526,"RAF Shawbury","Shawbury","United Kingdom",\N,"EGOS",52.79819869995117,-2.6680400371551514,249,0,"E","Europe/London","airport","OurAirports"
528,"RAF Woodvale","Woodvale","United Kingdom",\N,"EGOW",53.581600189199996,-3.05552005768,37,0,"E","Europe/London","airport","OurAirports"
529,"Kirkwall Airport","Kirkwall","United Kingdom","KOI","EGPA",58.957801818847656,-2.9049999713897705,50,0,"E","Europe/London","airport","OurAirports"
530,"Sumburgh Airport","Sumburgh","United Kingdom","LSI","EGPB",59.87889862060547,-1.2955600023269653,20,0,"E","Europe/London","airport","OurAirports"
531,"Wick Airport","Wick","United Kingdom","WIC","EGPC",58.458900451660156,-3.09306001663208,126,0,"E","Europe/London","airport","OurAirports"
532,"Aberdeen Dyce Airport","Aberdeen","United Kingdom","ABZ","EGPD",57.201900482177734,-2.197779893875122,215,0,"E","Europe/London","airport","OurAirports"
533,"Inverness Airport","Inverness","United Kingdom","INV","EGPE",57.54249954223633,-4.047500133514404,31,0,"E","Europe/London","airport","OurAirports"
534,"Glasgow International Airport","Glasgow","United Kingdom","GLA","EGPF",55.8718986511,-4.43306016922,26,0,"E","Europe/London","airport","OurAirports"
535,"Edinburgh Airport","Edinburgh","United Kingdom","EDI","EGPH",55.95000076293945,-3.372499942779541,135,0,"E","Europe/London","airport","OurAirports"
536,"Islay Airport","Islay","United Kingdom","ILY","EGPI",55.68190002441406,-6.256669998168945,56,0,"E","Europe/London","airport","OurAirports"
537,"Glasgow Prestwick Airport","Prestwick","United Kingdom","PIK","EGPK",55.5093994140625,-4.586669921875,65,0,"E","Europe/London","airport","OurAirports"
538,"Benbecula Airport","Benbecula","United Kingdom","BEB","EGPL",57.48109817504883,-7.3627800941467285,19,0,"E","Europe/London","airport","OurAirports"
539,"Scatsta Airport","Scatsta","United Kingdom","SCS","EGPM",60.43280029296875,-1.2961100339889526,81,0,"E","Europe/London","airport","OurAirports"
540,"Dundee Airport","Dundee","United Kingdom","DND","EGPN",56.45249938964844,-3.025830030441284,17,0,"E","Europe/London","airport","OurAirports"
541,"Stornoway Airport","Stornoway","United Kingdom","SYY","EGPO",58.215599060058594,-6.331110000610352,26,0,"E","Europe/London","airport","OurAirports"
542,"Tiree Airport","Tiree","United Kingdom","TRE","EGPU",56.49919891357422,-6.869170188903809,38,0,"E","Europe/London","airport","OurAirports"
543,"RAF Leuchars","Leuchars","United Kingdom","ADX","EGQL",56.37289810180664,-2.8684399127960205,38,0,"E","Europe/London","airport","OurAirports"
544,"RAF Lossiemouth","Lossiemouth","United Kingdom","LMO","EGQS",57.7052001953125,-3.339169979095459,42,0,"E","Europe/London","airport","OurAirports"
545,"Cambridge Airport","Cambridge","United Kingdom","CBG","EGSC",52.2050018311,0.17499999702,47,0,"E","Europe/London","airport","OurAirports"
546,"Peterborough Business Airport","Peterborough","United Kingdom",\N,"EGSF",52.468101501464844,-0.2511110007762909,26,0,"E","Europe/London","airport","OurAirports"
547,"Norwich International Airport","Norwich","United Kingdom","NWI","EGSH",52.6758003235,1.28278005123,117,0,"E","Europe/London","airport","OurAirports"
548,"London Stansted Airport","London","United Kingdom","STN","EGSS",51.8849983215,0.234999999404,348,0,"E","Europe/London","airport","OurAirports"
549,"North Weald Airport","North Weald","United Kingdom",\N,"EGSX",51.721698761,0.154166996479,321,0,"E","Europe/London","airport","OurAirports"
550,"Sheffield City Heliport","Fowlmere","United Kingdom",\N,"EGSY",53.394299,-1.38849,231,0,"E","Europe/London","airport","OurAirports"
551,"Cranfield Airport","Cranfield","United Kingdom",\N,"EGTC",52.0722007751,-0.616666972637,358,0,"E","Europe/London","airport","OurAirports"
552,"Exeter International Airport","Exeter","United Kingdom","EXT","EGTE",50.73440170288086,-3.4138898849487305,102,0,"E","Europe/London","airport","OurAirports"
553,"Bristol Filton Airport","Bristol","United Kingdom","FZO","EGTG",51.5194015503,-2.59083008766,226,0,"E","Europe/London","airport","OurAirports"
554,"Oxford (Kidlington) Airport","Oxford","United Kingdom","OXF","EGTK",51.8368988037,-1.32000005245,270,0,"E","Europe/London","airport","OurAirports"
555,"RAF Benson","Benson","United Kingdom",\N,"EGUB",51.616401672399995,-1.09582996368,226,0,"E","Europe/London","airport","OurAirports"
556,"RAF Lakenheath","Lakenheath","United Kingdom",\N,"EGUL",52.409301757799994,0.56099998951,32,0,"E","Europe/London","airport","OurAirports"
557,"RAF Mildenhall","Mildenhall","United Kingdom","MHZ","EGUN",52.361900329589844,0.48640599846839905,33,0,"E","Europe/London","airport","OurAirports"
558,"RAF Wattisham","Wattisham","United Kingdom",\N,"EGUW",52.1273002625,0.956264019012,284,0,"E","Europe/London","airport","OurAirports"
559,"RAF Wyton","Wyton","United Kingdom",\N,"EGUY",52.3572006226,-0.107832998037,135,0,"E","Europe/London","airport","OurAirports"
560,"RAF Fairford","Fairford","United Kingdom","FFD","EGVA",51.6822013855,-1.7900300025900002,286,0,"E","Europe/London","airport","OurAirports"
561,"RAF Brize Norton","Brize Norton","United Kingdom","BZZ","EGVN",51.75,-1.58362,288,0,"E","Europe/London","airport","OurAirports"
562,"RAF Odiham","Odiham","United Kingdom","ODH","EGVO",51.2341003418,-0.94282501936,405,0,"E","Europe/London","airport","OurAirports"
563,"DCAE Cosford Air Base","Cosford","United Kingdom",\N,"EGWC",52.639999,-2.30558,272,0,"E","Europe/London","airport","OurAirports"
564,"RAF Northolt","Northolt","United Kingdom","NHT","EGWU",51.553001403799996,-0.418166995049,124,0,"E","Europe/London","airport","OurAirports"
565,"RAF Coningsby","Coningsby","United Kingdom","QCY","EGXC",53.0929985046,-0.166014000773,25,0,"E","Europe/London","airport","OurAirports"
566,"RAF Dishforth","Dishforth","United Kingdom",\N,"EGXD",54.1371994019,-1.42025005817,117,0,"E","Europe/London","airport","OurAirports"
567,"Leeming Airport","Leeming","United Kingdom",\N,"EGXE",54.2924,-1.5354,132,0,"E","Europe/London","airport","OurAirports"
568,"Leeds East Airport","Church Fenton","United Kingdom",\N,"EGXG",53.834301,-1.1955,29,0,"E","Europe/London","airport","OurAirports"
569,"RAF Honington","Honington","United Kingdom","BEQ","EGXH",52.34260177612305,0.7729390263557434,174,0,"E","Europe/London","airport","OurAirports"
570,"RAF Cottesmore","Cottesmore","United Kingdom",\N,"EGXJ",52.735699,-0.648769,461,0,"E","Europe/London","airport","OurAirports"
571,"RAF Scampton","Scampton","United Kingdom",\N,"EGXP",53.307800293,-0.550832986832,202,0,"E","Europe/London","airport","OurAirports"
572,"RAF Wittering","Wittering","United Kingdom",\N,"EGXT",52.6125984192,-0.476453006268,273,0,"E","Europe/London","airport","OurAirports"
573,"RAF Linton-On-Ouse","Linton-on-ouse","United Kingdom","HRT","EGXU",54.0489006042,-1.2527500391,53,0,"E","Europe/London","airport","OurAirports"
574,"RAF Waddington","Waddington","United Kingdom","WTN","EGXW",53.1661987305,-0.523810982704,231,0,"E","Europe/London","airport","OurAirports"
575,"RAF Topcliffe","Topcliffe","United Kingdom",\N,"EGXZ",54.205501556399994,-1.3820899725,92,0,"E","Europe/London","airport","OurAirports"
576,"RAF Cranwell","Cranwell","United Kingdom",\N,"EGYD",53.0303001404,-0.48324200511,218,0,"E","Europe/London","airport","OurAirports"
577,"RAF Barkston Heath","Barkston Heath","United Kingdom",\N,"EGYE",52.962200164799995,-0.561625003815,367,0,"E","Europe/London","airport","OurAirports"
578,"RAF Marham","Marham","United Kingdom","KNF","EGYM",52.648395,0.550692,75,0,"E","Europe/London","airport","OurAirports"
579,"Mount Pleasant Airport","Mount Pleasant","Falkland Islands","MPN","EGYP",-51.82279968261719,-58.447200775146484,244,-3,"U","Atlantic/Stanley","airport","OurAirports"
580,"Amsterdam Airport Schiphol","Amsterdam","Netherlands","AMS","EHAM",52.3086013794,4.763889789579999,-11,1,"E","Europe/Amsterdam","airport","OurAirports"
581,"Budel Airport","Weert","Netherlands",\N,"EHBD",51.2552986145,5.60138988495,114,1,"E","Europe/Amsterdam","airport","OurAirports"
582,"Maastricht Aachen Airport","Maastricht","Netherlands","MST","EHBK",50.9117012024,5.77014017105,375,1,"E","Europe/Amsterdam","airport","OurAirports"
583,"Deelen Air Base","Deelen","Netherlands",\N,"EHDL",52.0606,5.87306,158,1,"E","Europe/Amsterdam","airport","OurAirports"
584,"Drachten Airport","Drachten","Netherlands",\N,"EHDR",53.1192016602,6.12972021103,14,1,"E","Europe/Amsterdam","airport","OurAirports"
585,"Eindhoven Airport","Eindhoven","Netherlands","EIN","EHEH",51.4500999451,5.37452983856,74,1,"E","Europe/Amsterdam","airport","OurAirports"
586,"Eelde Airport","Groningen","Netherlands","GRQ","EHGG",53.1197013855,6.57944011688,17,1,"E","Europe/Amsterdam","airport","OurAirports"
587,"Gilze Rijen Air Base","Gilze-rijen","Netherlands",\N,"EHGR",51.56740188598633,4.931829929351807,49,1,"E","Europe/Amsterdam","airport","OurAirports"
588,"De Kooy Airport","De Kooy","Netherlands","DHR","EHKD",52.92340087890625,4.780620098114014,3,1,"E","Europe/Amsterdam","airport","OurAirports"
589,"Lelystad Airport","Lelystad","Netherlands","LEY","EHLE",52.46030044555664,5.527219772338867,-13,1,"E","Europe/Amsterdam","airport","OurAirports"
590,"Leeuwarden Air Base","Leeuwarden","Netherlands","LWR","EHLW",53.228599548339844,5.760560035705566,3,1,"E","Europe/Amsterdam","airport","OurAirports"
591,"Rotterdam The Hague Airport","Rotterdam","Netherlands","RTM","EHRD",51.956902,4.43722,-15,1,"E","Europe/Amsterdam","airport","OurAirports"
592,"Soesterberg Air Base","Soesterberg","Netherlands","UTC","EHSB",52.1273002625,5.27618980408,66,1,"E","Europe/Amsterdam","airport","OurAirports"
593,"Twente Airfield","Enschede","Netherlands","ENS","EHTW",52.2758333,6.8891667,114,1,"E","Europe/Amsterdam","airport","OurAirports"
594,"Valkenburg Naval Air Base","Valkenburg","Netherlands","LID","EHVB",52.166099548300004,4.41794013977,1,1,"E","Europe/Amsterdam","airport","OurAirports"
595,"Woensdrecht Air Base","Woensdrecht","Netherlands","WOE","EHWO",51.4491,4.34203,63,1,"E","Europe/Amsterdam","airport","OurAirports"
596,"Cork Airport","Cork","Ireland","ORK","EICK",51.84130096435547,-8.491109848022461,502,0,"E","Europe/Dublin","airport","OurAirports"
597,"Galway Airport","Galway","Ireland","GWY","EICM",53.300201416015625,-8.941590309143066,81,0,"E","Europe/Dublin","airport","OurAirports"
599,"Dublin Airport","Dublin","Ireland","DUB","EIDW",53.42129898071289,-6.2700700759887695,242,0,"E","Europe/Dublin","airport","OurAirports"
600,"Ireland West Knock Airport","Connaught","Ireland","NOC","EIKN",53.910301208496094,-8.818490028381348,665,0,"E","Europe/Dublin","airport","OurAirports"
601,"Kerry Airport","Kerry","Ireland","KIR","EIKY",52.18090057373047,-9.52377986907959,112,0,"E","Europe/Dublin","airport","OurAirports"
602,"Casement Air Base","Casement","Ireland",\N,"EIME",53.301700592,-6.451330184940001,319,0,"E","Europe/Dublin","airport","OurAirports"
603,"Shannon Airport","Shannon","Ireland","SNN","EINN",52.701999664307,-8.9248199462891,46,0,"E","Europe/Dublin","airport","OurAirports"
604,"Sligo Airport","Sligo","Ireland","SXL","EISG",54.280200958252,-8.5992097854614,11,0,"E","Europe/Dublin","airport","OurAirports"
605,"Waterford Airport","Waterford","Ireland","WAT","EIWF",52.187198638916016,-7.0869598388671875,119,0,"E","Europe/Dublin","airport","OurAirports"
607,"Aarhus Airport","Aarhus","Denmark","AAR","EKAH",56.2999992371,10.619000434899998,82,1,"E","Europe/Copenhagen","airport","OurAirports"
608,"Billund Airport","Billund","Denmark","BLL","EKBI",55.7402992249,9.15178012848,247,1,"E","Europe/Copenhagen","airport","OurAirports"
609,"Copenhagen Kastrup Airport","Copenhagen","Denmark","CPH","EKCH",55.617900848389,12.656000137329,17,1,"E","Europe/Copenhagen","airport","OurAirports"
610,"Esbjerg Airport","Esbjerg","Denmark","EBJ","EKEB",55.525901794433594,8.553400039672852,97,1,"E","Europe/Copenhagen","airport","OurAirports"
611,"Grønholt Hillerød Airport","Gronholt","Denmark",\N,"EKGH",55.94139862060547,12.382200241088867,97,1,"E","Europe/Copenhagen","airport","OurAirports"
612,"Karup Airport","Karup","Denmark","KRP","EKKA",56.29750061035156,9.124629974365234,170,1,"E","Europe/Copenhagen","airport","OurAirports"
613,"Læsø Airport","Laeso","Denmark",\N,"EKLS",57.277198791503906,11.000100135803223,25,1,"E","Europe/Copenhagen","airport","OurAirports"
614,"Lolland Falster Maribo Airport","Maribo","Denmark",\N,"EKMB",54.699299,11.4401,16,1,"E","Europe/Copenhagen","airport","OurAirports"
615,"Odense Airport","Odense","Denmark","ODE","EKOD",55.47669982910156,10.330900192260742,56,1,"E","Europe/Copenhagen","airport","OurAirports"
616,"Kruså-Padborg Airport","Krusa-padborg","Denmark",\N,"EKPB",54.87030029296875,9.279009819030762,88,1,"E","Europe/Copenhagen","airport","OurAirports"
617,"Copenhagen Roskilde Airport","Copenhagen","Denmark","RKE","EKRK",55.585601806640625,12.131400108337402,146,1,"E","Europe/Copenhagen","airport","OurAirports"
618,"Bornholm Airport","Ronne","Denmark","RNN","EKRN",55.06330108642578,14.759599685668945,52,1,"E","Europe/Copenhagen","airport","OurAirports"
619,"Sønderborg Airport","Soenderborg","Denmark","SGD","EKSB",54.96440124511719,9.791729927062988,24,1,"E","Europe/Copenhagen","airport","OurAirports"
621,"Skrydstrup Air Base","Skrydstrup","Denmark","SKS","EKSP",55.221048,9.26702,141,1,"E","Europe/Copenhagen","airport","OurAirports"
622,"Skive Airport","Skive","Denmark",\N,"EKSV",56.550201416015625,9.172980308532715,74,1,"E","Europe/Copenhagen","airport","OurAirports"
623,"Thisted Airport","Thisted","Denmark","TED","EKTS",57.06880187988281,8.705220222473145,23,1,"E","Europe/Copenhagen","airport","OurAirports"
624,"Kolding Vamdrup Airport","Kolding","Denmark",\N,"EKVD",55.4362983704,9.33092021942,143,1,"E","Europe/Copenhagen","airport","OurAirports"
625,"Vagar Airport","Vagar","Faroe Islands","FAE","EKVG",62.0635986328125,-7.277219772338867,280,0,"E","Atlantic/Faeroe","airport","OurAirports"
626,"Vesthimmerlands Flyveplads","Vesthimmerland","Denmark",\N,"EKVH",56.846901,9.45861,119,1,"E","Europe/Copenhagen","airport","OurAirports"
627,"Stauning Airport","Stauning","Denmark","STA","EKVJ",55.9901008605957,8.353910446166992,17,1,"E","Europe/Copenhagen","airport","OurAirports"
628,"Aalborg Airport","Aalborg","Denmark","AAL","EKYT",57.0927589138,9.84924316406,10,1,"E","Europe/Copenhagen","airport","OurAirports"
629,"Luxembourg-Findel International Airport","Luxemburg","Luxembourg","LUX","ELLX",49.6233333,6.2044444,1234,1,"E","Europe/Luxembourg","airport","OurAirports"
630,"Ålesund Airport","Alesund","Norway","AES","ENAL",62.5625,6.119699954986572,69,1,"E","Europe/Oslo","airport","OurAirports"
631,"Andøya Airport","Andoya","Norway","ANX","ENAN",69.292503356934,16.144199371338,43,1,"E","Europe/Oslo","airport","OurAirports"
632,"Alta Airport","Alta","Norway","ALF","ENAT",69.976097106934,23.371700286865,9,1,"E","Europe/Oslo","airport","OurAirports"
633,"Bømoen Airport","Voss","Norway",\N,"ENBM",60.63890075683594,6.501500129699707,300,1,"E","Europe/Oslo","airport","OurAirports"
634,"Brønnøysund Airport","Bronnoysund","Norway","BNN","ENBN",65.461097717285,12.217499732971,25,1,"E","Europe/Oslo","airport","OurAirports"
635,"Bodø Airport","Bodo","Norway","BOO","ENBO",67.26920318603516,14.365300178527832,42,1,"E","Europe/Oslo","airport","OurAirports"
636,"Bergen Airport Flesland","Bergen","Norway","BGO","ENBR",60.29339981,5.218140125,170,1,"E","Europe/Oslo","airport","OurAirports"
637,"Båtsfjord Airport","Batsfjord","Norway","BJF","ENBS",70.60050201416,29.691400527954,490,1,"E","Europe/Oslo","airport","OurAirports"
638,"Kristiansand Airport","Kristiansand","Norway","KRS","ENCN",58.204200744628906,8.085370063781738,57,1,"E","Europe/Oslo","airport","OurAirports"
639,"Geilo Airport Dagali","Geilo","Norway",\N,"ENDI",60.417301177978516,8.518349647521973,2618,1,"E","Europe/Oslo","airport","OurAirports"
640,"Bardufoss Airport","Bardufoss","Norway","BDU","ENDU",69.055801391602,18.540399551392,252,1,"E","Europe/Oslo","airport","OurAirports"
641,"Harstad/Narvik Airport, Evenes","Harstad/Narvik","Norway","EVE","ENEV",68.491302490234,16.678100585938,84,1,"E","Europe/Oslo","airport","OurAirports"
642,"Leirin Airport","Fagernes","Norway","VDB","ENFG",61.015598297119,9.2880601882935,2697,1,"E","Europe/Oslo","airport","OurAirports"
643,"Florø Airport","Floro","Norway","FRO","ENFL",61.583599090576,5.0247201919556,37,1,"E","Europe/Oslo","airport","OurAirports"
644,"Oslo Gardermoen Airport","Oslo","Norway","OSL","ENGM",60.193901062012,11.100399971008,681,1,"E","Europe/Oslo","airport","OurAirports"
645,"Haugesund Airport","Haugesund","Norway","HAU","ENHD",59.34529876709,5.2083601951599,86,1,"E","Europe/Oslo","airport","OurAirports"
646,"Hasvik Airport","Hasvik","Norway","HAA","ENHK",70.486701965332,22.139699935913,21,1,"E","Europe/Oslo","airport","OurAirports"
647,"Kristiansund Airport (Kvernberget)","Kristiansund","Norway","KSU","ENKB",63.111801147461,7.824520111084,204,1,"E","Europe/Oslo","airport","OurAirports"
648,"Kjeller Airport","Kjeller","Norway",\N,"ENKJ",59.9692993164,11.036100387600001,354,1,"E","Europe/Oslo","airport","OurAirports"
649,"Kirkenes Airport (Høybuktmoen)","Kirkenes","Norway","KKN","ENKR",69.725799560547,29.891300201416,283,1,"E","Europe/Oslo","airport","OurAirports"
650,"Lista Airport","Farsund","Norway","FAN","ENLI",58.0994987487793,6.626049995422363,29,1,"E","Europe/Oslo","airport","OurAirports"
651,"Molde Airport","Molde","Norway","MOL","ENML",62.744701385498,7.2624998092651,10,1,"E","Europe/Oslo","airport","OurAirports"
652,"Mosjøen Airport (Kjærstad)","Mosjoen","Norway","MJF","ENMS",65.783996582031,13.214900016785,237,1,"E","Europe/Oslo","airport","OurAirports"
653,"Banak Airport","Lakselv","Norway","LKL","ENNA",70.068801879883,24.973499298096,25,1,"E","Europe/Oslo","airport","OurAirports"
654,"Notodden Airport","Notodden","Norway","NTB","ENNO",59.565701,9.21222,63,1,"E","Europe/Oslo","airport","OurAirports"
655,"Ørland Airport","Orland","Norway","OLA","ENOL",63.69889831542969,9.604000091552734,28,1,"E","Europe/Oslo","airport","OurAirports"
656,"Røros Airport","Roros","Norway","RRS","ENRO",62.578399658203,11.342300415039,2054,1,"E","Europe/Oslo","airport","OurAirports"
657,"Moss-Rygge Airport","Rygge","Norway","RYG","ENRY",59.378817,10.785439,174,1,"E","Europe/Oslo","airport","OurAirports"
658,"Svalbard Airport, Longyear","Svalbard","Norway","LYR","ENSB",78.246101379395,15.465600013733,88,1,"E","Arctic/Longyearbyen","airport","OurAirports"
659,"Skien Airport","Skien","Norway","SKE","ENSN",59.185001373291016,9.566940307617188,463,1,"E","Europe/Oslo","airport","OurAirports"
660,"Stord Airport","Stord","Norway","SRP","ENSO",59.791900634765625,5.340849876403809,160,1,"E","Europe/Oslo","airport","OurAirports"
662,"Sandnessjøen Airport (Stokka)","Sandnessjoen","Norway","SSJ","ENST",65.956802368164,12.468899726868,56,1,"E","Europe/Oslo","airport","OurAirports"
663,"Tromsø Airport","Tromso","Norway","TOS","ENTC",69.68329620361328,18.918899536132812,31,1,"E","Europe/Oslo","airport","OurAirports"
664,"Sandefjord Airport, Torp","Sandefjord","Norway","TRF","ENTO",59.1866989136,10.258600235,286,1,"E","Europe/Oslo","airport","OurAirports"
665,"Trondheim Airport Værnes","Trondheim","Norway","TRD","ENVA",63.4578018,10.9239998,56,1,"E","Europe/Oslo","airport","OurAirports"
666,"Stavanger Airport Sola","Stavanger","Norway","SVG","ENZV",58.876701354,5.6377801895,29,1,"E","Europe/Oslo","airport","OurAirports"
667,"Babice Airport","Warsaw","Poland",\N,"EPBC",52.26850128173828,20.910999298095703,352,1,"E","Europe/Warsaw","airport","OurAirports"
668,"Gdańsk Lech Wałęsa Airport","Gdansk","Poland","GDN","EPGD",54.377601623535156,18.46619987487793,489,1,"E","Europe/Warsaw","airport","OurAirports"
669,"John Paul II International Airport Kraków-Balice Airport","Krakow","Poland","KRK","EPKK",50.077701568603516,19.784799575805664,791,1,"E","Europe/Warsaw","airport","OurAirports"
670,"Muchowiec Airport","Katowice","Poland",\N,"EPKM",50.23809814453125,19.03420066833496,909,1,"E","Europe/Warsaw","airport","OurAirports"
671,"Katowice International Airport","Katowice","Poland","KTW","EPKT",50.4743,19.08,995,1,"E","Europe/Warsaw","airport","OurAirports"
673,"Mielec Airport","Mielec","Poland",\N,"EPML",50.32229995727539,21.462099075317383,548,1,"E","Europe/Warsaw","airport","OurAirports"
674,"Poznań-Ławica Airport","Poznan","Poland","POZ","EPPO",52.421001434299995,16.8262996674,308,1,"E","Europe/Warsaw","airport","OurAirports"
675,"Rzeszów-Jasionka Airport","Rzeszow","Poland","RZE","EPRZ",50.1100006104,22.0189990997,675,1,"E","Europe/Warsaw","airport","OurAirports"
676,"Szczecin-Goleniów ""Solidarność"" Airport","Szczecin","Poland","SZZ","EPSC",53.584701538100006,14.902199745199999,154,1,"E","Europe/Warsaw","airport","OurAirports"
677,"Redzikowo Air Base","Slupsk","Poland","OSP","EPSK",54.47890090942383,17.107500076293945,217,1,"E","Europe/Warsaw","airport","OurAirports"
678,"Swidwin Military Air Base","Shapaja","Poland",\N,"EPSN",53.790599823,15.826299667399999,385,1,"E","Europe/Warsaw","airport","OurAirports"
679,"Warsaw Chopin Airport","Warsaw","Poland","WAW","EPWA",52.1656990051,20.967100143399996,362,1,"E","Europe/Warsaw","airport","OurAirports"
680,"Copernicus Wrocław Airport","Wroclaw","Poland","WRO","EPWR",51.1026992798,16.885799408,404,1,"E","Europe/Warsaw","airport","OurAirports"
681,"Zielona Góra-Babimost Airport","Zielona Gora","Poland","IEG","EPZG",52.138500213600004,15.7986001968,194,1,"E","Europe/Warsaw","airport","OurAirports"
682,"Malmen Air Base","Linkoeping","Sweden",\N,"ESCF",58.40230178833008,15.525699615478516,308,1,"E","Europe/Stockholm","airport","OurAirports"
683,"Bråvalla Air Base","Norrkoeping","Sweden",\N,"ESCK",58.61090087890625,16.103599548339844,90,1,"E","Europe/Stockholm","airport","OurAirports"
684,"Uppsala Airport","Uppsala","Sweden",\N,"ESCM",59.897300720214844,17.588600158691406,68,1,"E","Europe/Stockholm","airport","OurAirports"
685,"Ronneby Airport","Ronneby","Sweden","RNB","ESDF",56.266700744629,15.265000343323,191,1,"E","Europe/Stockholm","airport","OurAirports"
686,"Råda Air Base","Rada","Sweden",\N,"ESFR",58.49810028076172,13.053199768066406,230,1,"E","Europe/Stockholm","airport","OurAirports"
687,"Gothenburg-Landvetter Airport","Gothenborg","Sweden","GOT","ESGG",57.662799835205,12.279800415039,506,1,"E","Europe/Stockholm","airport","OurAirports"
688,"Jönköping Airport","Joenkoeping","Sweden","JKG","ESGJ",57.757598876953125,14.068699836730957,741,1,"E","Europe/Stockholm","airport","OurAirports"
689,"Falköping Airport","Falkoping","Sweden",\N,"ESGK",58.1697998046875,13.587800025939941,785,1,"E","Europe/Stockholm","airport","OurAirports"
